,0,,,197.9315658,,,Total rotation,ANFIS,ANN
81389,2100,,,,,,,,
81390,3300.5,,,,,,,,
81391,3300.5,,,,,,,,
81392,3300.5,,,,,,,,
81393,6350.5,,,,,,,,
81394,6350.5,,,,,,,,
81395,3300.5,,,,,,,,
81396,3300.5,,,,,,,,
81397,0,,,,,,,,
81398,2100,,,,,,,,
81399,4700.5,,,,,,,,
81400,3300.5,,,,,,,,
81401,4700.5,,,,,,,,
81402,4700.5,,,,,,,,
81403,0,,,,,,,,
81404,3300.5,,,,,,,,
81405,3300.5,,,,,,,,
81406,3300.5,,,,,,,,
81407,3300.5,,,,,,,,
81408,3300.5,,,,,,,,
81409,2100,,,,,,,,
81410,2100,,,,,,,,
81411,3300.5,,,,,,,,
81412,2100,,,,,,,,
81413,6350.5,,,,,,,,
81414,0,,,,,,,,
81415,0,,,,,,,,
81416,3300.5,,,,,,,,
81417,3300.5,,,,,,,,
81418,4700.5,,,,,,,,
81419,4700.5,,,,,,,,
81420,2100,,,,,,,,
81421,6350.5,,,,,,,,
81422,3300.5,,,,,,,,
81423,6350.5,,,,,,,,
81424,6350.5,,,,,,,,
81425,3300.5,,,,,,,,
81426,6350.5,,,,,,,,
81427,3300.5,,,,,,,,
81428,6350.5,,,,,,,,
81429,0,,,,,,,,
81430,3300.5,,,,,,,,
81431,2100,,,,,,,,
81432,0,,,,,,,,
81433,6350.5,,,,,,,,
81434,6350.5,,,,,,,,
81435,3300.5,,,,,,,,
81436,0,,,,,,,,
81437,2100,,,,,,,,
81438,0,,,,,,,,
81439,3300.5,,,,,,,,
81440,4700.5,,,,,,,,
81441,0,,,,,,,,
81442,2100,,,,,,,,
81443,0,,,,,,,,
81444,3300.5,,,,,,,,
81445,3300.5,,,,,,,,
81446,3300.5,,,,,,,,
81447,6350.5,,,,,,,,
81448,4700.5,,,,,,,,
81449,4700.5,,,,,,,,
81450,4700.5,,,,,,,,
81451,6350.5,,,,,,,,
81452,3300.5,,,,,,,,
81453,3300.5,,,,,,,,
81454,6350.5,,,,,,,,
81455,2100,,,,,,,,
81456,3300.5,,,,,,,,
81457,3300.5,,,,,,,,
81458,6350.5,,,,,,,,
81459,3300.5,,,,,,,,
81460,3300.5,,,,,,,,
81461,3300.5,,,,,,,,
81462,3300.5,,,,,,,,
81463,4700.5,,,,,,,,
81464,0,,,,,,,,
81465,4700.5,,,,,,,,
81466,0,,,,,,,,
81467,3300.5,,,,,,,,
81468,3300.5,,,,,,,,
81469,3300.5,,,,,,,,
81470,6350.5,,,,,,,,
81471,4700.5,,,,,,,,
81472,2100,,,,,,,,
81473,4700.5,,,,,,,,
81474,4700.5,,,,,,,,
81475,0,,,,,,,,
81476,3300.5,,,,,,,,
81477,3300.5,,,,,,,,
81478,3300.5,,,,,,,,
81479,6350.5,,,,,,,,
81480,0,,,,,,,,
81481,2100,,,,,,,,
81482,4700.5,,,,,,,,
81483,6350.5,,,,,,,,
81484,0,,,,,,,,
81485,2100,,,,,,,,
81486,3300.5,,,,,,,,
81487,3300.5,,,,,,,,
81488,3300.5,,,,,,,,
81489,3300.5,,,,,,,,
81490,0,,,,,,,,
81491,3300.5,,,,,,,,
81492,3300.5,,,,,,,,
81493,3300.5,,,,,,,,
81494,2100,,,,,,,,
81495,3300.5,,,,,,,,
81496,3300.5,,,,,,,,
81497,0,,,,,,,,
81498,3300.5,,,,,,,,
81499,3300.5,,,,,,,,
81500,0,,,,,,,,
81501,2100,,,,,,,,
81502,0,,,,,,,,
81503,6350.5,,,,,,,,
81504,4700.5,,,,,,,,
81505,4700.5,,,,,,,,
81506,3300.5,,,,,,,,
81507,3300.5,,,,,,,,
81508,3300.5,,,,,,,,
81509,0,,,,,,,,
81510,3300.5,,,,,,,,
81511,4700.5,,,,,,,,
81512,6350.5,,,,,,,,
81513,4700.5,,,,,,,,
81514,2100,,,,,,,,
81515,0,,,,,,,,
81516,2100,,,,,,,,
81517,4700.5,,,,,,,,
81518,3300.5,,,,,,,,
81519,4700.5,,,,,,,,
81520,2100,,,,,,,,
81521,3300.5,,,,,,,,
81522,2100,,,,,,,,
81523,6350.5,,,,,,,,
81524,3300.5,,,,,,,,
81525,3300.5,,,,,,,,
81526,2100,,,,,,,,
81527,3300.5,,,,,,,,
81528,3300.5,,,,,,,,
81529,4700.5,,,,,,,,
81530,4700.5,,,,,,,,
81531,2100,,,,,,,,
81532,0,,,,,,,,
81533,2100,,,,,,,,
81534,0,,,,,,,,
81535,2100,,,,,,,,
81536,2100,,,,,,,,
81537,3300.5,,,,,,,,
81538,4700.5,,,,,,,,
81539,2100,,,,,,,,
81540,3300.5,,,,,,,,
81541,4700.5,,,,,,,,
81542,4700.5,,,,,,,,
81543,4700.5,,,,,,,,
81544,4700.5,,,,,,,,
81545,0,,,,,,,,
81546,0,,,,,,,,
81547,3300.5,,,,,,,,
81548,3300.5,,,,,,,,
81549,3300.5,,,,,,,,
81550,4700.5,,,,,,,,
81551,4700.5,,,,,,,,
81552,3300.5,,,,,,,,
81553,3300.5,,,,,,,,
81554,3300.5,,,,,,,,
81555,3300.5,,,,,,,,
81556,2100,,,,,,,,
81557,6350.5,,,,,,,,
81558,3300.5,,,,,,,,
81559,6350.5,,,,,,,,
81560,0,,,,,,,,
81561,3300.5,,,,,,,,
81562,2100,,,,,,,,
81563,0,,,,,,,,
81564,3300.5,,,,,,,,
81565,3300.5,,,,,,,,
81566,0,,,,,,,,
81567,6350.5,,,,,,,,
81568,3300.5,,,,,,,,
81569,0,,,,,,,,
81570,3300.5,,,,,,,,
81571,3300.5,,,,,,,,
81572,2100,,,,,,,,
81573,2100,,,,,,,,
81574,2100,,,,,,,,
81575,2100,,,,,,,,
81576,4700.5,,,,,,,,
81577,2100,,,,,,,,
81578,4700.5,,,,,,,,
81579,2100,,,,,,,,
81580,3300.5,,,,,,,,
81581,6350.5,,,,,,,,
81582,4700.5,,,,,,,,
81583,0,,,,,,,,
81584,0,,,,,,,,
81585,3300.5,,,,,,,,
81586,2100,,,,,,,,
81587,3300.5,,,,,,,,
81588,4700.5,,,,,,,,
81589,3300.5,,,,,,,,
81590,6350.5,,,,,,,,
81591,2100,,,,,,,,
81592,0,,,,,,,,
81593,0,,,,,,,,
81594,0,,,,,,,,
81595,2100,,,,,,,,
81596,0,,,,,,,,
81597,3300.5,,,,,,,,
81598,3300.5,,,,,,,,
81599,3300.5,,,,,,,,
81600,2100,,,,,,,,
81601,4700.5,,,,,,,,
81602,3300.5,,,,,,,,
81603,2100,,,,,,,,
81604,3300.5,,,,,,,,
81605,0,,,,,,,,
81606,3300.5,,,,,,,,
81607,2100,,,,,,,,
81608,4700.5,,,,,,,,
81609,3300.5,,,,,,,,
81610,4700.5,,,,,,,,
81611,2100,,,,,,,,
81612,0,,,,,,,,
81613,0,,,,,,,,
81614,4700.5,,,,,,,,
81615,6350.5,,,,,,,,
81616,0,,,,,,,,
81617,4700.5,,,,,,,,
81618,3300.5,,,,,,,,
81619,3300.5,,,,,,,,
81620,2100,,,,,,,,
81621,3300.5,,,,,,,,
81622,0,,,,,,,,
81623,4700.5,,,,,,,,
81624,4700.5,,,,,,,,
81625,4700.5,,,,,,,,
81626,2100,,,,,,,,
81627,3300.5,,,,,,,,
81628,4700.5,,,,,,,,
81629,2100,,,,,,,,
81630,0,,,,,,,,
81631,4700.5,,,,,,,,
81632,4700.5,,,,,,,,
81633,3300.5,,,,,,,,
81634,3300.5,,,,,,,,
81635,3300.5,,,,,,,,
81636,4700.5,,,,,,,,
81637,0,,,,,,,,
81638,4700.5,,,,,,,,
81639,3300.5,,,,,,,,
81640,3300.5,,,,,,,,
81641,4700.5,,,,,,,,
81642,6350.5,,,,,,,,
81643,4700.5,,,,,,,,
81644,2100,,,,,,,,
81645,6350.5,,,,,,,,
81646,0,,,,,,,,
81647,4700.5,,,,,,,,
81648,6350.5,,,,,,,,
81649,0,,,,,,,,
81650,2100,,,,,,,,
81651,4700.5,,,,,,,,
81652,3300.5,,,,,,,,
81653,3300.5,,,,,,,,
81654,3300.5,,,,,,,,
81655,0,,,,,,,,
81656,3300.5,,,,,,,,
81657,3300.5,,,,,,,,
81658,6350.5,,,,,,,,
81659,4700.5,,,,,,,,
81660,2100,,,,,,,,
81661,3300.5,,,,,,,,
81662,3300.5,,,,,,,,
81663,0,,,,,,,,
81664,3300.5,,,,,,,,
81665,3300.5,,,,,,,,
81666,2100,,,,,,,,
81667,2100,,,,,,,,
81668,3300.5,,,,,,,,
81669,2100,,,,,,,,
81670,0,,,,,,,,
81671,3300.5,,,,,,,,
81672,3300.5,,,,,,,,
81673,3300.5,,,,,,,,
81674,2100,,,,,,,,
81675,3300.5,,,,,,,,
81676,3300.5,,,,,,,,
81677,2100,,,,,,,,
81678,0,,,,,,,,
81679,0,,,,,,,,
81680,0,,,,,,,,
81681,4700.5,,,,,,,,
81682,6350.5,,,,,,,,
81683,6350.5,,,,,,,,
81684,2100,,,,,,,,
81685,6350.5,,,,,,,,
81686,2100,,,,,,,,
81687,0,,,,,,,,
81688,4700.5,,,,,,,,
81689,3300.5,,,,,,,,
81690,0,,,,,,,,
81691,6350.5,,,,,,,,
81692,0,,,,,,,,
81693,0,,,,,,,,
81694,6350.5,,,,,,,,
81695,2100,,,,,,,,
81696,3300.5,,,,,,,,
81697,0,,,,,,,,
81698,4700.5,,,,,,,,
81699,0,,,,,,,,
81700,2100,,,,,,,,
81701,0,,,,,,,,
81702,3300.5,,,,,,,,
81703,0,,,,,,,,
81704,4700.5,,,,,,,,
81705,0,,,,,,,,
81706,3300.5,,,,,,,,
81707,2100,,,,,,,,
81708,4700.5,,,,,,,,
81709,4700.5,,,,,,,,
81710,3300.5,,,,,,,,
81711,3300.5,,,,,,,,
81712,6350.5,,,,,,,,
81713,3300.5,,,,,,,,
81714,6350.5,,,,,,,,
81715,3300.5,,,,,,,,
81716,4700.5,,,,,,,,
81717,6350.5,,,,,,,,
81718,0,,,,,,,,
81719,0,,,,,,,,
81720,0,,,,,,,,
81721,2100,,,,,,,,
81722,0,,,,,,,,
81723,6350.5,,,,,,,,
81724,0,,,,,,,,
81725,4700.5,,,,,,,,
81726,2100,,,,,,,,
81727,0,,,,,,,,
81728,3300.5,,,,,,,,
81729,2100,,,,,,,,
81730,3300.5,,,,,,,,
81731,0,,,,,,,,
81732,4700.5,,,,,,,,
81733,3300.5,,,,,,,,
81734,3300.5,,,,,,,,
81735,0,,,,,,,,
81736,3300.5,,,,,,,,
81737,4700.5,,,,,,,,
81738,3300.5,,,,,,,,
81739,2100,,,,,,,,
81740,2100,,,,,,,,
81741,3300.5,,,,,,,,
81742,6350.5,,,,,,,,
81743,3300.5,,,,,,,,
81744,0,,,,,,,,
81745,3300.5,,,,,,,,
81746,2100,,,,,,,,
81747,3300.5,,,,,,,,
81748,6350.5,,,,,,,,
81749,2100,,,,,,,,
81750,3300.5,,,,,,,,
81751,3300.5,,,,,,,,
81752,4700.5,,,,,,,,
81753,4700.5,,,,,,,,
81754,0,,,,,,,,
81755,4700.5,,,,,,,,
81756,3300.5,,,,,,,,
81757,3300.5,,,,,,,,
81758,2100,,,,,,,,
81759,4700.5,,,,,,,,
81760,0,,,,,,,,
81761,4700.5,,,,,,,,
81762,0,,,,,,,,
81763,3300.5,,,,,,,,
81764,3300.5,,,,,,,,
81765,2100,,,,,,,,
81766,0,,,,,,,,
81767,2100,,,,,,,,
81768,0,,,,,,,,
81769,2100,,,,,,,,
81770,3300.5,,,,,,,,
81771,3300.5,,,,,,,,
81772,4700.5,,,,,,,,
81773,3300.5,,,,,,,,
81774,3300.5,,,,,,,,
81775,3300.5,,,,,,,,
81776,3300.5,,,,,,,,
81777,3300.5,,,,,,,,
81778,3300.5,,,,,,,,
81779,0,,,,,,,,
81780,6350.5,,,,,,,,
81781,6350.5,,,,,,,,
81782,3300.5,,,,,,,,
81783,0,,,,,,,,
81784,3300.5,,,,,,,,
81785,3300.5,,,,,,,,
81786,3300.5,,,,,,,,
81787,6350.5,,,,,,,,
81788,3300.5,,,,,,,,
81789,2100,,,,,,,,
81790,0,,,,,,,,
81791,6350.5,,,,,,,,
81792,2100,,,,,,,,
81793,4700.5,,,,,,,,
81794,6350.5,,,,,,,,
81795,3300.5,,,,,,,,
81796,6350.5,,,,,,,,
81797,3300.5,,,,,,,,
81798,3300.5,,,,,,,,
81799,3300.5,,,,,,,,
81800,4700.5,,,,,,,,
81801,0,,,,,,,,
81802,4700.5,,,,,,,,
81803,0,,,,,,,,
81804,4700.5,,,,,,,,
81805,6350.5,,,,,,,,
81806,2100,,,,,,,,
81807,3300.5,,,,,,,,
81808,3300.5,,,,,,,,
81809,2100,,,,,,,,
81810,0,,,,,,,,
81811,3300.5,,,,,,,,
81812,2100,,,,,,,,
81813,0,,,,,,,,
81814,3300.5,,,,,,,,
81815,2100,,,,,,,,
81816,4700.5,,,,,,,,
81817,0,,,,,,,,
81818,3300.5,,,,,,,,
81819,2100,,,,,,,,
81820,3300.5,,,,,,,,
81821,3300.5,,,,,,,,
81822,4700.5,,,,,,,,
81823,3300.5,,,,,,,,
81824,0,,,,,,,,
81825,0,,,,,,,,
81826,3300.5,,,,,,,,
81827,6350.5,,,,,,,,
81828,0,,,,,,,,
81829,2100,,,,,,,,
81830,3300.5,,,,,,,,
81831,6350.5,,,,,,,,
81832,4700.5,,,,,,,,
81833,2100,,,,,,,,
81834,3300.5,,,,,,,,
81835,6350.5,,,,,,,,
81836,4700.5,,,,,,,,
81837,3300.5,,,,,,,,
81838,6350.5,,,,,,,,
81839,3300.5,,,,,,,,
81840,6350.5,,,,,,,,
81841,3300.5,,,,,,,,
81842,2100,,,,,,,,
81843,6350.5,,,,,,,,
81844,0,,,,,,,,
81845,4700.5,,,,,,,,
81846,6350.5,,,,,,,,
81847,6350.5,,,,,,,,
81848,0,,,,,,,,
81849,6350.5,,,,,,,,
81850,0,,,,,,,,
81851,3300.5,,,,,,,,
81852,3300.5,,,,,,,,
81853,4700.5,,,,,,,,
81854,6350.5,,,,,,,,
81855,4700.5,,,,,,,,
81856,4700.5,,,,,,,,
81857,2100,,,,,,,,
81858,0,,,,,,,,
81859,6350.5,,,,,,,,
81860,4700.5,,,,,,,,
81861,3300.5,,,,,,,,
81862,0,,,,,,,,
81863,4700.5,,,,,,,,
81864,2100,,,,,,,,
81865,0,,,,,,,,
81866,3300.5,,,,,,,,
81867,6350.5,,,,,,,,
81868,3300.5,,,,,,,,
81869,2100,,,,,,,,
81870,3300.5,,,,,,,,
81871,3300.5,,,,,,,,
81872,6350.5,,,,,,,,
81873,6350.5,,,,,,,,
81874,2100,,,,,,,,
81875,4700.5,,,,,,,,
81876,0,,,,,,,,
81877,0,,,,,,,,
81878,3300.5,,,,,,,,
81879,3300.5,,,,,,,,
81880,4700.5,,,,,,,,
81881,0,,,,,,,,
81882,4700.5,,,,,,,,
81883,3300.5,,,,,,,,
81884,0,,,,,,,,
81885,0,,,,,,,,
81886,2100,,,,,,,,
81887,0,,,,,,,,
81888,3300.5,,,,,,,,
81889,4700.5,,,,,,,,
81890,0,,,,,,,,
81891,0,,,,,,,,
81892,2100,,,,,,,,
81893,3300.5,,,,,,,,
81894,3300.5,,,,,,,,
81895,0,,,,,,,,
81896,3300.5,,,,,,,,
81897,0,,,,,,,,
81898,3300.5,,,,,,,,
81899,6350.5,,,,,,,,
81900,6350.5,,,,,,,,
81901,4700.5,,,,,,,,
81902,2100,,,,,,,,
81903,3300.5,,,,,,,,
81904,3300.5,,,,,,,,
81905,3300.5,,,,,,,,
81906,2100,,,,,,,,
81907,3300.5,,,,,,,,
81908,4700.5,,,,,,,,
81909,6350.5,,,,,,,,
81910,0,,,,,,,,
81911,4700.5,,,,,,,,
81912,6350.5,,,,,,,,
81913,2100,,,,,,,,
81914,6350.5,,,,,,,,
81915,3300.5,,,,,,,,
81916,2100,,,,,,,,
81917,0,,,,,,,,
81918,2100,,,,,,,,
81919,6350.5,,,,,,,,
81920,3300.5,,,,,,,,
81921,0,,,,,,,,
81922,0,,,,,,,,
81923,6350.5,,,,,,,,
81924,0,,,,,,,,
81925,4700.5,,,,,,,,
81926,2100,,,,,,,,
81927,2100,,,,,,,,
81928,0,,,,,,,,
81929,2100,,,,,,,,
81930,2100,,,,,,,,
81931,2100,,,,,,,,
81932,0,,,,,,,,
81933,4700.5,,,,,,,,
81934,3300.5,,,,,,,,
81935,6350.5,,,,,,,,
81936,3300.5,,,,,,,,
81937,0,,,,,,,,
81938,0,,,,,,,,
81939,6350.5,,,,,,,,
81940,2100,,,,,,,,
81941,2100,,,,,,,,
81942,3300.5,,,,,,,,
81943,6350.5,,,,,,,,
81944,6350.5,,,,,,,,
81945,0,,,,,,,,
81946,4700.5,,,,,,,,
81947,3300.5,,,,,,,,
81948,3300.5,,,,,,,,
81949,0,,,,,,,,
81950,2100,,,,,,,,
81951,2100,,,,,,,,
81952,0,,,,,,,,
81953,2100,,,,,,,,
81954,4700.5,,,,,,,,
81955,3300.5,,,,,,,,
81956,0,,,,,,,,
81957,0,,,,,,,,
81958,3300.5,,,,,,,,
81959,4700.5,,,,,,,,
81960,2100,,,,,,,,
81961,6350.5,,,,,,,,
81962,4700.5,,,,,,,,
81963,4700.5,,,,,,,,
81964,6350.5,,,,,,,,
81965,4700.5,,,,,,,,
81966,0,,,,,,,,
81967,0,,,,,,,,
81968,2100,,,,,,,,
81969,3300.5,,,,,,,,
81970,4700.5,,,,,,,,
81971,4700.5,,,,,,,,
81972,6350.5,,,,,,,,
81973,3300.5,,,,,,,,
81974,6350.5,,,,,,,,
81975,4700.5,,,,,,,,
81976,0,,,,,,,,
81977,3300.5,,,,,,,,
81978,3300.5,,,,,,,,
81979,3300.5,,,,,,,,
81980,3300.5,,,,,,,,
81981,0,,,,,,,,
81982,3300.5,,,,,,,,
81983,0,,,,,,,,
81984,0,,,,,,,,
81985,0,,,,,,,,
81986,2100,,,,,,,,
81987,6350.5,,,,,,,,
81988,3300.5,,,,,,,,
81989,4700.5,,,,,,,,
81990,0,,,,,,,,
81991,3300.5,,,,,,,,
81992,6350.5,,,,,,,,
81993,4700.5,,,,,,,,
81994,3300.5,,,,,,,,
81995,4700.5,,,,,,,,
81996,3300.5,,,,,,,,
81997,2100,,,,,,,,
81998,3300.5,,,,,,,,
81999,4700.5,,,,,,,,
82000,3300.5,,,,,,,,
82001,3300.5,,,,,,,,
82002,4700.5,,,,,,,,
82003,0,,,,,,,,
82004,0,,,,,,,,
82005,0,,,,,,,,
82006,3300.5,,,,,,,,
82007,3300.5,,,,,,,,
82008,6350.5,,,,,,,,
82009,3300.5,,,,,,,,
82010,2100,,,,,,,,
82011,3300.5,,,,,,,,
82012,4700.5,,,,,,,,
82013,2100,,,,,,,,
82014,0,,,,,,,,
82015,3300.5,,,,,,,,
82016,2100,,,,,,,,
82017,4700.5,,,,,,,,
82018,3300.5,,,,,,,,
82019,3300.5,,,,,,,,
82020,6350.5,,,,,,,,
82021,3300.5,,,,,,,,
82022,0,,,,,,,,
82023,3300.5,,,,,,,,
82024,3300.5,,,,,,,,
82025,2100,,,,,,,,
82026,3300.5,,,,,,,,
82027,2100,,,,,,,,
82028,0,,,,,,,,
82029,4700.5,,,,,,,,
82030,3300.5,,,,,,,,
82031,2100,,,,,,,,
82032,3300.5,,,,,,,,
82033,2100,,,,,,,,
82034,6350.5,,,,,,,,
82035,3300.5,,,,,,,,
82036,6350.5,,,,,,,,
82037,0,,,,,,,,
82038,3300.5,,,,,,,,
82039,0,,,,,,,,
82040,0,,,,,,,,
82041,0,,,,,,,,
82042,6350.5,,,,,,,,
82043,6350.5,,,,,,,,
82044,6350.5,,,,,,,,
82045,6350.5,,,,,,,,
82046,2100,,,,,,,,
82047,6350.5,,,,,,,,
82048,2100,,,,,,,,
82049,4700.5,,,,,,,,
82050,0,,,,,,,,
82051,4700.5,,,,,,,,
82052,3300.5,,,,,,,,
82053,4700.5,,,,,,,,
82054,3300.5,,,,,,,,
82055,6350.5,,,,,,,,
82056,2100,,,,,,,,
82057,3300.5,,,,,,,,
82058,3300.5,,,,,,,,
82059,3300.5,,,,,,,,
82060,2100,,,,,,,,
82061,0,,,,,,,,
82062,6350.5,,,,,,,,
82063,3300.5,,,,,,,,
82064,3300.5,,,,,,,,
82065,6350.5,,,,,,,,
82066,2100,,,,,,,,
82067,4700.5,,,,,,,,
82068,6350.5,,,,,,,,
82069,0,,,,,,,,
82070,3300.5,,,,,,,,
82071,3300.5,,,,,,,,
82072,0,,,,,,,,
82073,0,,,,,,,,
82074,3300.5,,,,,,,,
82075,3300.5,,,,,,,,
82076,3300.5,,,,,,,,
82077,2100,,,,,,,,
82078,4700.5,,,,,,,,
82079,4700.5,,,,,,,,
82080,3300.5,,,,,,,,
82081,6350.5,,,,,,,,
82082,0,,,,,,,,
82083,0,,,,,,,,
82084,2100,,,,,,,,
82085,0,,,,,,,,
82086,0,,,,,,,,
82087,4700.5,,,,,,,,
82088,4700.5,,,,,,,,
82089,3300.5,,,,,,,,
82090,0,,,,,,,,
82091,0,,,,,,,,
82092,3300.5,,,,,,,,
82093,6350.5,,,,,,,,
82094,4700.5,,,,,,,,
82095,6350.5,,,,,,,,
82096,3300.5,,,,,,,,
82097,6350.5,,,,,,,,
82098,3300.5,,,,,,,,
82099,3300.5,,,,,,,,
82100,6350.5,,,,,,,,
82101,2100,,,,,,,,
82102,2100,,,,,,,,
82103,3300.5,,,,,,,,
82104,3300.5,,,,,,,,
82105,2100,,,,,,,,
82106,3300.5,,,,,,,,
82107,3300.5,,,,,,,,
82108,6350.5,,,,,,,,
82109,6350.5,,,,,,,,
82110,3300.5,,,,,,,,
82111,6350.5,,,,,,,,
82112,3300.5,,,,,,,,
82113,3300.5,,,,,,,,
82114,6350.5,,,,,,,,
82115,4700.5,,,,,,,,
82116,4700.5,,,,,,,,
82117,2100,,,,,,,,
82118,3300.5,,,,,,,,
82119,2100,,,,,,,,
82120,4700.5,,,,,,,,
82121,2100,,,,,,,,
82122,0,,,,,,,,
82123,0,,,,,,,,
82124,0,,,,,,,,
82125,3300.5,,,,,,,,
82126,3300.5,,,,,,,,
82127,3300.5,,,,,,,,
82128,0,,,,,,,,
82129,0,,,,,,,,
82130,6350.5,,,,,,,,
82131,0,,,,,,,,
82132,3300.5,,,,,,,,
82133,3300.5,,,,,,,,
82134,0,,,,,,,,
82135,6350.5,,,,,,,,
82136,4700.5,,,,,,,,
82137,4700.5,,,,,,,,
82138,0,,,,,,,,
82139,0,,,,,,,,
82140,6350.5,,,,,,,,
82141,3300.5,,,,,,,,
82142,3300.5,,,,,,,,
82143,4700.5,,,,,,,,
82144,2100,,,,,,,,
82145,3300.5,,,,,,,,
82146,3300.5,,,,,,,,
82147,3300.5,,,,,,,,
82148,3300.5,,,,,,,,
82149,0,,,,,,,,
82150,3300.5,,,,,,,,
82151,0,,,,,,,,
82152,2100,,,,,,,,
82153,3300.5,,,,,,,,
82154,0,,,,,,,,
82155,4700.5,,,,,,,,
82156,2100,,,,,,,,
82157,0,,,,,,,,
82158,3300.5,,,,,,,,
82159,4700.5,,,,,,,,
82160,3300.5,,,,,,,,
82161,3300.5,,,,,,,,
82162,0,,,,,,,,
82163,2100,,,,,,,,
82164,2100,,,,,,,,
82165,3300.5,,,,,,,,
82166,0,,,,,,,,
82167,4700.5,,,,,,,,
82168,2100,,,,,,,,
82169,0,,,,,,,,
82170,2100,,,,,,,,
82171,0,,,,,,,,
82172,6350.5,,,,,,,,
82173,0,,,,,,,,
82174,3300.5,,,,,,,,
82175,6350.5,,,,,,,,
82176,2100,,,,,,,,
82177,0,,,,,,,,
82178,3300.5,,,,,,,,
82179,3300.5,,,,,,,,
82180,2100,,,,,,,,
82181,0,,,,,,,,
82182,3300.5,,,,,,,,
82183,3300.5,,,,,,,,
82184,4700.5,,,,,,,,
82185,4700.5,,,,,,,,
82186,4700.5,,,,,,,,
82187,6350.5,,,,,,,,
82188,6350.5,,,,,,,,
82189,0,,,,,,,,
82190,0,,,,,,,,
82191,3300.5,,,,,,,,
82192,6350.5,,,,,,,,
82193,0,,,,,,,,
82194,3300.5,,,,,,,,
82195,0,,,,,,,,
82196,4700.5,,,,,,,,
82197,2100,,,,,,,,
82198,2100,,,,,,,,
82199,3300.5,,,,,,,,
82200,3300.5,,,,,,,,
82201,3300.5,,,,,,,,
82202,0,,,,,,,,
82203,3300.5,,,,,,,,
82204,3300.5,,,,,,,,
82205,3300.5,,,,,,,,
82206,0,,,,,,,,
82207,0,,,,,,,,
82208,0,,,,,,,,
82209,4700.5,,,,,,,,
82210,3300.5,,,,,,,,
82211,6350.5,,,,,,,,
82212,6350.5,,,,,,,,
82213,4700.5,,,,,,,,
82214,2100,,,,,,,,
82215,2100,,,,,,,,
82216,0,,,,,,,,
82217,0,,,,,,,,
82218,2100,,,,,,,,
82219,0,,,,,,,,
82220,3300.5,,,,,,,,
82221,4700.5,,,,,,,,
82222,4700.5,,,,,,,,
82223,2100,,,,,,,,
82224,3300.5,,,,,,,,
82225,0,,,,,,,,
82226,2100,,,,,,,,
82227,4700.5,,,,,,,,
82228,3300.5,,,,,,,,
82229,2100,,,,,,,,
82230,3300.5,,,,,,,,
82231,3300.5,,,,,,,,
82232,0,,,,,,,,
82233,4700.5,,,,,,,,
82234,2100,,,,,,,,
82235,4700.5,,,,,,,,
82236,2100,,,,,,,,
82237,0,,,,,,,,
82238,2100,,,,,,,,
82239,3300.5,,,,,,,,
82240,6350.5,,,,,,,,
82241,3300.5,,,,,,,,
82242,4700.5,,,,,,,,
82243,2100,,,,,,,,
82244,2100,,,,,,,,
82245,0,,,,,,,,
82246,0,,,,,,,,
82247,0,,,,,,,,
82248,4700.5,,,,,,,,
82249,3300.5,,,,,,,,
82250,3300.5,,,,,,,,
82251,6350.5,,,,,,,,
82252,2100,,,,,,,,
82253,6350.5,,,,,,,,
82254,3300.5,,,,,,,,
82255,3300.5,,,,,,,,
82256,3300.5,,,,,,,,
82257,2100,,,,,,,,
82258,0,,,,,,,,
82259,3300.5,,,,,,,,
82260,2100,,,,,,,,
82261,2100,,,,,,,,
82262,6350.5,,,,,,,,
82263,3300.5,,,,,,,,
82264,3300.5,,,,,,,,
82265,3300.5,,,,,,,,
82266,0,,,,,,,,
82267,3300.5,,,,,,,,
82268,3300.5,,,,,,,,
82269,3300.5,,,,,,,,
82270,3300.5,,,,,,,,
82271,6350.5,,,,,,,,
82272,0,,,,,,,,
82273,3300.5,,,,,,,,
82274,6350.5,,,,,,,,
82275,4700.5,,,,,,,,
82276,3300.5,,,,,,,,
82277,0,,,,,,,,
82278,6350.5,,,,,,,,
82279,3300.5,,,,,,,,
82280,2100,,,,,,,,
82281,3300.5,,,,,,,,
82282,2100,,,,,,,,
82283,3300.5,,,,,,,,
82284,3300.5,,,,,,,,
82285,4700.5,,,,,,,,
82286,4700.5,,,,,,,,
82287,2100,,,,,,,,
82288,3300.5,,,,,,,,
82289,0,,,,,,,,
82290,2100,,,,,,,,
82291,3300.5,,,,,,,,
82292,3300.5,,,,,,,,
82293,3300.5,,,,,,,,
82294,3300.5,,,,,,,,
82295,3300.5,,,,,,,,
82296,3300.5,,,,,,,,
82297,3300.5,,,,,,,,
82298,3300.5,,,,,,,,
82299,2100,,,,,,,,
82300,3300.5,,,,,,,,
82301,4700.5,,,,,,,,
82302,3300.5,,,,,,,,
82303,0,,,,,,,,
82304,2100,,,,,,,,
82305,2100,,,,,,,,
82306,6350.5,,,,,,,,
82307,0,,,,,,,,
82308,0,,,,,,,,
82309,0,,,,,,,,
82310,3300.5,,,,,,,,
82311,4700.5,,,,,,,,
82312,2100,,,,,,,,
82313,3300.5,,,,,,,,
82314,3300.5,,,,,,,,
82315,6350.5,,,,,,,,
82316,0,,,,,,,,
