,0
700,6673.9253
701,6085.3945
702,2146.9067
703,3365.8347
704,-341.6121
705,-332.8129
706,2075.019
707,2019.9465
708,299.07196
709,-196.68196
710,3627.777
711,3752.6475
712,481.13565
713,1615.8829
714,5669.308
715,7130.1685
716,2410.6975
717,3636.8745
718,7434.06
719,8832.756
720,974.22614
721,6174.572
722,5072.1265
723,1418.1874
724,283.75385
725,1640.8907
726,5287.469
727,4715.721
728,-417.91342
729,-378.97394
730,1616.3915
731,2534.7566
732,-21.725637
733,2266.4824
734,-376.44373
735,3056.1895
736,7877.159
737,1719.5283
738,-390.724
739,5892.5723
740,3762.0684
741,2860.813
742,4706.4824
743,2207.6042
744,1819.2106
745,-398.77432
746,2929.1348
747,2945.1162
748,575.58795
749,1874.0756
750,5012.9526
751,4819.073
752,7533.3525
753,4901.6187
754,5715.6987
755,1558.0709
756,3091.9429
757,-372.2232
758,-336.95398
759,5476.2124
760,2616.9897
761,6787.6313
762,292.36862
763,-394.39307
764,3183.2742
765,5272.108
766,8193.2295
767,4365.7637
768,1615.853
769,4954.157
770,-68.07524
771,-351.49808
772,6117.3174
773,3184.5488
774,3959.6458
775,-405.20728
776,-273.9834
777,-396.20178
778,7080.2124
779,-449.73502
780,2841.1077
781,9363.416
782,3720.0334
783,2436.9697
784,5902.939
785,1697.6294
786,2120.1885
787,7223.58
788,5610.571
789,-288.7811
790,4504.474
791,7847.8115
792,605.9456
793,5556.0415
794,-296.29486
795,4603.6333
796,3133.446
797,1714.8315
798,1827.1523
799,7533.3525
800,4578.2114
801,8327.306
802,-376.44373
803,204.53862
804,4333.047
805,3784.9258
806,4743.028
807,604.0511
808,3066.7876
809,3594.704
810,5725.4634
811,2445.796
812,7796.645
813,-233.811
814,-210.2739
815,1003.3752
816,1805.5054
817,5057.9478
818,1623.7811
819,2253.2114
820,5230.4365
821,3087.1694
822,1821.9763
823,4841.467
824,3637.6523
825,6306.5996
826,2534.7566
827,4680.567
828,14.684969
829,4643.412
830,-273.9834
831,-374.69904
832,5274.41
833,3720.0334
834,4075.8455
835,195.59091
836,-45.379784
837,3824.2502
838,3672.01
839,-419.71655
840,1640.8907
841,3716.7776
842,-305.3189
843,5042.539
844,8043.0674
845,299.07196
846,511.28885
847,7094.3306
848,1822.7079
849,4016.644
850,595.0154
851,3932.835
852,5613.153
853,1628.2257
854,-196.68196
855,3208.6643
856,2778.3098
857,1230.872
858,-334.5147
859,3125.8667
860,3294.1016
861,7479.082
862,1814.8053
863,2894.2905
864,94.958885
865,6367.8203
866,7659.1704
867,-208.78879
868,3950.2488
869,1403.003
870,983.83594
871,2692.2983
872,1928.4429
873,-287.34067
874,5214.025
875,2457.8655
876,-375.23114
877,5798.0024
878,-430.36136
879,168.74844
880,4672.975
881,-165.56406
882,-429.80942
883,3008.483
884,5899.9683
885,6127.609
886,4935.0293
887,-410.38953
888,2644.7346
889,7987.765
890,-38.839344
891,4404.0767
892,3521.8467
893,840.0234
894,-232.29874
895,613.4186
896,374.4194
897,4899.4116
898,3287.632
899,-434.20996
900,3127.1118
901,-366.23874
902,5785.0547
903,-27.058556
904,5568.0776
905,4368.0283
906,4154.313
907,2190.4336
908,683.9243
909,7062.2593
910,2110.7856
911,-229.65869
912,-368.09384
913,6694.9067
914,2199.019
915,-113.53679
916,7610.463
917,3395.841
918,2012.316
919,2099.0767
920,6242.939
921,4215.7236
922,1409.2979
923,8418.986
924,4490.263
925,8068.3657
926,5092.504
927,3793.056
928,1748.7706
929,5057.9478
930,2877.5999
931,3039.5398
932,-392.15802
933,-426.7121
934,1934.6462
935,2085.8013
936,3991.9639
937,-406.75195
938,5184.438
939,-182.29762
940,5389.0483
941,4273.8726
942,6866.0503
943,5971.1807
944,3055.0789
945,5079.846
946,492.48175
947,5958.2417
948,3143.4546
949,14.610533
950,4498.333
951,3535.7756
952,-208.9766
953,3967.1704
954,3179.942
955,-430.42752
956,8499.334
957,3872.5505
958,-376.13104
959,1125.7474
960,6692.627
961,4752.8037
962,1946.324
963,-134.0942
964,3072.6418
965,1185.0719
966,9227.6
967,-88.90723
968,7687.8677
969,1481.8783
970,-339.80835
971,1133.3148
972,1117.0242
973,3957.241
974,-422.0823
975,-358.12164
976,2521.4666
977,6810.5337
978,4831.19
979,1929.8522
980,5391.3687
981,5396.3843
982,3273.8132
983,-220.8605
984,462.12677
985,483.54938
986,3183.2742
987,4787.296
988,-39.40037
989,6673.9253
990,5385.5107
991,7094.3306
992,5912.0415
993,-334.3333
994,-172.8866
995,-392.85156
996,28.022718
997,-414.7356
998,6518.936
999,-355.34088
1000,3560.5425
1001,4272.9624
1002,1090.9838
1003,5054.186
1004,1699.0142
1005,2289.2942
1006,1424.8544
1007,7325.8145
1008,5916.0913
1009,5415.098
1010,3492.9446
1011,-418.8664
1012,6889.3657
1013,6789.7715
1014,4597.1035
1015,4041.2708
1016,2983.712
1017,2411.2131
1018,33.152786
1019,222.1078
1020,-33.69359
1021,5575.183
1022,2945.1162
1023,3571.8826
1024,6760.5347
1025,498.72906
1026,6808.113
1027,7743.8726
1028,2709.2612
1029,5263.63
1030,859.0654
1031,2558.4758
1032,3995.1997
1033,2662.9268
1034,2558.3967
1035,7586.813
1036,4935.0293
1037,4150.8384
1038,3942.443
1039,-122.97464
1040,853.7767
1041,-368.60324
1042,3283.4114
1043,5780.188
1044,2969.0771
1045,2870.657
1046,-423.85852
1047,1925.7512
1048,3427.5662
1049,3796.8916
1050,4986.3833
1051,2387.0574
1052,480.60324
1053,5131.0327
1054,3990.027
1055,7087.471
1056,8055.6733
1057,2180.0623
1058,-424.0548
1059,3685.7327
1060,5610.571
1061,2333.9192
1062,-19.066324
1063,735.65515
1064,1273.5199
1065,2445.796
1066,-310.16437
1067,3015.8938
1068,3007.4275
1069,4191.4854
1070,3807.5945
1071,6476.297
1072,9227.6
1073,8039.0103
1074,3302.3962
1075,3441.446
1076,2216.737
1077,3751.694
1078,-350.34225
1079,7610.463
1080,2530.1663
1081,553.7404
1082,3945.4336
1083,5568.0776
1084,5923.3853
1085,2207.6042
1086,-321.8976
1087,-394.39307
1088,586.89276
1089,2103.1328
1090,26.535334
1091,2428.384
1092,3083.1191
1093,5270.181
1094,7324.0356
1095,5932.571
1096,-288.7811
1097,3368.5327
1098,8913.269
1099,8116.119
1100,6493.177
1101,-370.2924
1102,3259.5447
1103,2511.116
1104,5214.025
1105,1814.8053
1106,6716.163
1107,4680.567
1108,6542.819
1109,7443.694
1110,853.7767
1111,5471.2534
1112,3673.6726
1113,1090.9838
1114,4163.293
1115,3626.2617
1116,5601.391
1117,-385.9407
1118,3612.2598
1119,886.1177
1120,2002.7759
1121,-142.32626
1122,-299.24847
1123,2329.6096
1124,2533.117
1125,3621.7637
1126,6359.2793
1127,5437.6436
1128,6871.14
1129,-358.20294
1130,6551.4844
1131,94.958885
1132,2616.0417
1133,2666.5857
1134,1962.7949
1135,4615.385
1136,1985.9225
1137,471.07416
1138,5217.0435
1139,9036.4795
1140,2897.879
1141,1419.8976
1142,1831.5972
1143,1514.8209
1144,1798.7955
1145,-290.79367
1146,2642.3486
1147,6152.3794
1148,4020.8667
1149,6673.9253
1150,2009.0526
1151,2116.64
1152,6526.737
1153,4272.691
1154,-359.69473
1155,5329.3555
1156,5125.178
1157,5474.273
1158,7515.036
1159,-428.15256
1160,6527.133
1161,6694.114
1162,-294.83258
1163,8039.0103
1164,-260.115
1165,-392.55417
1166,3693.0203
1167,-350.70807
1168,-304.9393
1169,2186.2197
1170,2611.5352
1171,-212.81848
1172,3933.92
1173,5138.923
1174,1807.2329
1175,-225.49893
1176,6085.3945
1177,1833.8197
1178,7162.516
1179,3260.7798
1180,-282.3188
1181,3179.4224
1182,3612.4983
1183,5907.4966
1184,5128.282
1185,2266.4824
1186,7533.3525
1187,1641.4248
1188,4151.8184
1189,3899.1074
1190,5880.703
1191,3824.2502
1192,897.0413
1193,5437.6436
1194,4590.314
1195,10.804211
1196,-407.0548
1197,3775.9832
1198,3873.8716
1199,3917.184
1200,3288.1858
1201,4646.43
1202,2050.5251
1203,3133.446
1204,6384.838
1205,1345.783
1206,7975.1587
1207,1192.327
1208,2561.891
1209,2998.7231
1210,5816.2925
1211,3260.7798
1212,5187.4565
1213,5613.153
1214,5785.0547
1215,2002.8705
1216,-28.443487
1217,-426.3484
1218,4528.0825
1219,-333.84534
1220,3723.5027
1221,6697.587
1222,3447.2117
1223,1793.8518
1224,5513.044
1225,229.80577
1226,1630.4479
1227,6694.9067
1228,2905.5215
1229,8136.186
1230,2614.8005
1231,4300.4414
1232,832.73486
1233,5651.7046
1234,2326.5793
1235,-203.95787
1236,875.19354
1237,2195.8916
1238,4883.7324
1239,5846.2754
1240,605.9456
1241,666.02936
1242,5340.6187
1243,2960.071
1244,345.47397
1245,1589.7539
1246,292.36862
1247,6365.691
1248,5645.804
1249,339.65494
1250,444.23166
1251,-421.36877
1252,-145.38165
1253,6742.6084
1254,3410.3357
1255,4556.3164
1256,553.7404
1257,698.39056
1258,-327.91937
1259,3058.0896
1260,299.07196
1261,-388.3032
1262,6347.044
1263,4992.29
1264,5524.282
1265,2638.3755
1266,3837.2039
1267,1550.029
1268,575.58795
1269,3795.7217
1270,7716.131
1271,-389.10547
1272,7549.2417
1273,-366.38174
1274,7333.8022
1275,3899.1074
1276,477.4989
1277,-296.09302
1278,-319.08493
1279,2624.8098
1280,1738.9225
1281,117.88196
1282,2743.602
1283,6359.2793
1284,3423.2695
1285,3196.697
1286,3047.227
1287,7375.4575
1288,5272.108
1289,6527.133
1290,5787.6562
1291,6601.2407
1292,-432.3783
1293,2354.9849
1294,3746.8826
1295,2994.7288
1296,2668.6565
1297,7368.4683
1298,2511.116
1299,2841.1077
1300,-301.92615
1301,7778.237
1302,1793.8518
1303,4161.5605
1304,6952.432
1305,-416.45886
1306,-122.97464
1307,587.0923
1308,1014.25635
1309,2445.796
1310,6331.463
1311,297.83038
1312,26.99692
1313,5957.66
1314,2836.822
1315,6183.765
1316,4333.047
1317,3752.6475
1318,5902.939
1319,7580.3145
1320,8505.82
1321,3028.6191
1322,5047.4106
1323,6347.044
1324,-331.1492
1325,3046.4045
1326,898.0426
1327,4079.2913
1328,4597.1035
1329,-236.31189
1330,2477.1165
1331,-214.42575
1332,609.52374
1333,3824.2502
1334,-396.2416
1335,6506.1514
1336,2070.83
1337,3209.2136
1338,1674.1238
1339,458.77167
1340,8314.701
1341,5396.3843
1342,5870.3813
1343,-273.5805
1344,-290.48764
1345,-381.6672
1346,5025.643
1347,1824.6335
1348,6439.3286
1349,897.0413
1350,4655.271
1351,-256.85812
1352,-335.79077
1353,5474.1997
1354,950.52246
1355,732.1306
1356,1667.6846
1357,3338.358
1358,7660.8286
1359,-383.0663
1360,1400.7115
1361,2635.1755
1362,6866.0986
1363,-207.78075
1364,3286.571
1365,2827.7444
1366,1252.3732
1367,1106.1564
1368,581.0501
1369,3848.1768
1370,4961.8726
1371,7648.2153
1372,-422.0823
1373,3759.4153
1374,-437.5375
1375,2237.2627
1376,5575.183
1377,4990.04
1378,3818.4473
1379,2002.8705
1380,734.2947
1381,5016.779
1382,6465.279
1383,6525.7134
1384,-430.74182
1385,-4.0099616
1386,4099.0874
1387,208.12894
1388,5384.884
1389,3732.8472
1390,4428.418
1391,4231.601
1392,-351.49808
1393,-301.92615
1394,4397.759
1395,4589.381
1396,6292.1895
1397,-393.39212
1398,1651.8916
1399,9023.875
1400,-199.58514
1401,1600.5297
1402,974.22614
1403,2658.8154
1404,4620.0093
1405,3179.942
1406,589.8391
1407,1768.4932
1408,2692.2983
1409,2557.3206
1410,-290.48764
1411,-330.83118
1412,-158.1373
1413,-399.43933
1414,3047.227
1415,2354.9849
1416,4102.3867
1417,3817.991
1418,6467.5625
1419,7276.1733
1420,717.129
1421,1138.4475
1422,4796.331
1423,3987.0566
1424,881.9958
1425,-428.68274
1426,5358.942
1427,4872.5176
1428,-239.56236
1429,1498.3496
1430,426.33618
1431,3505.7532
1432,3836.0862
1433,3203.3596
1434,7183.196
1435,-376.6839
1436,2943.8484
1437,4925.6265
1438,-113.53679
1439,877.984
1440,1793.8518
1441,7594.5737
1442,6828.444
1443,189.75598
1444,2145.6038
1445,8573.728
1446,2947.1416
1447,4389.2017
1448,-428.1577
1449,30.99653
1450,5296.825
1451,-194.33435
1452,8020.517
1453,7088.917
1454,2283.653
1455,-236.31189
1456,5302.7866
1457,3185.778
1458,4844.485
1459,-264.0937
1460,-250.86368
1461,3209.2136
1462,3174.0874
1463,1639.1682
1464,3392.736
1465,4310.208
1466,7198.0767
1467,-433.29388
1468,6735.3237
1469,2402.6282
1470,6866.0503
1471,1913.3809
1472,8123.5806
1473,2750.2737
1474,3039.5398
1475,6770.393
1476,8110.9756
1477,2811.207
1478,3123.2395
1479,7321.287
1480,-426.42047
1481,2085.1155
1482,5002.7363
1483,874.9548
1484,4418.789
1485,7324.0356
1486,5701.9136
1487,5025.643
1488,5556.9966
1489,7580.3145
1490,2054.1992
1491,1842.709
1492,6096.1797
1493,4912.4614
1494,2441.9036
1495,1142.5494
1496,-113.53679
1497,4356.7695
1498,589.8391
1499,-84.95385
1500,1396.4991
1501,2893.4016
1502,4874.0723
1503,2085.8013
1504,2570.4478
1505,648.1343
1506,5715.6987
1507,3186.5737
1508,5072.1265
1509,3494.528
1510,4151.8184
1511,6735.3237
1512,6789.7715
1513,2768.3403
1514,4785.3105
1515,1781.7067
1516,6707.221
1517,5270.181
1518,3260.7798
1519,8437.911
1520,-334.5147
1521,8370.004
1522,6038.755
1523,5498.8257
1524,6297.783
1525,1147.4894
1526,5072.1265
1527,3447.2117
1528,6429.0415
1529,2378.0747
1530,-225.78552
1531,4541.859
1532,6101.041
1533,8116.119
1534,1840.4866
1535,4404.0815
1536,1725.1335
1537,3267.5269
1538,6444.93
1539,4681.359
1540,4643.412
1541,-292.52914
1542,23.363718
1543,1619.3363
1544,3091.9429
1545,8395.214
1546,1475.3196
1547,4743.028
1548,5985.711
1549,6242.939
1550,4803.185
1551,1407.1147
1552,48.043236
1553,1385.108
1554,6926.1265
1555,6697.587
1556,-14.451536
1557,16.01063
1558,8177.341
1559,6750.127
1560,3009.9722
1561,4528.0825
1562,-294.68997
1563,3211.1477
1564,3410.2656
1565,8888.059
1566,2564.53
1567,1622.6964
1568,5891.6074
1569,6828.1445
1570,5385.5107
1571,2461.9058
1572,5144.23
1573,7349.6904
1574,2732.8928
1575,8382.609
1576,5925.726
1577,89.11263
1578,3990.0752
1579,8376.892
1580,2436.9697
1581,1928.4429
1582,5631.305
1583,5725.4634
1584,719.78613
1585,4892.91
1586,5961.1133
1587,4731.012
1588,-434.63235
1589,8068.278
1590,4128.9556
1591,6437.0874
1592,-242.5903
1593,2827.6348
1594,1407.1147
1595,4043.2124
1596,5916.0913
1597,2936.0706
1598,949.03345
1599,2290.0593
1600,2012.316
1601,426.33618
1602,5701.9136
1603,7810.014
1604,-433.29388
1605,1986.9567
1606,6455.8276
1607,4191.4854
1608,2683.5054
1609,-390.17255
1610,453.17902
1611,4492.951
1612,-435.94537
1613,-370.2924
1614,657.0818
1615,600.9763
1616,1028.567
1617,5968.718
1618,1934.6462
1619,-262.50238
1620,-391.4656
1621,1934.6462
1622,426.33618
1623,-327.4334
1624,-350.34225
1625,-358.20294
1626,5157.3506
1627,8092.962
1628,5211.9487
1629,2594.6653
1630,2668.6565
1631,2226.378
1632,8629.03
1633,6780.947
1634,-75.01425
1635,1136.5654
1636,6803.818
1637,2162.075
1638,3721.4788
1639,5880.703
1640,-377.51083
1641,3316.2324
1642,9104.39
1643,1768.4932
1644,4130.2285
1645,4854.223
1646,4298.5083
1647,608.3596
1648,-393.82895
1649,6026.15
1650,4032.3718
1651,613.4186
1652,3143.4546
1653,-207.30289
1654,-276.34268
1655,5329.3555
1656,6754.1763
1657,8437.911
1658,854.58734
1659,4300.4414
1660,7006.9575
1661,3351.1575
1662,5557.763
1663,950.52246
1664,762.85583
1665,-397.54663
1666,1807.2329
1667,4057.4033
1668,5086.796
1669,1010.2666
1670,595.0154
1671,-142.32532
1672,-1.7750794
1673,-432.90674
1674,-291.3957
1675,4543.8887
1676,3831.4539
1677,3240.5664
1678,-405.20728
1679,1344.1216
1680,869.7314
1681,1928.4429
1682,-433.36514
1683,3271.7688
1684,1185.7228
1685,1667.6846
1686,6522.1787
1687,6006.1353
1688,2743.602
1689,5157.3506
1690,4613.825
1691,6897.556
1692,4922.7026
1693,7278.59
1694,5755.0513
1695,462.12677
1696,4419.97
1697,2778.3098
1698,2157.314
1699,-340.30518
1700,-276.648
1701,7042.444
1702,-321.14465
1703,9227.6
1704,-345.91675
1705,5025.643
1706,213.48618
1707,-202.74194
1708,6866.0503
1709,949.03345
1710,3959.6458
1711,2748.3054
1712,-244.26402
1713,4342.86
1714,-297.86652
1715,8499.334
1716,8166.2783
1717,-366.98218
1718,4404.0815
1719,-55.491318
1720,170.95721
1721,-282.3188
1722,119.7013
1723,1172.2578
1724,4803.185
1725,2326.5793
1726,6347.044
1727,4533.189
1728,-415.55225
1729,3134.8691
1730,1192.327
1731,4333.047
