loss,mae,mse,val_loss,val_mae,val_mse
104278.51455078126,220.20654296875,104278.5,95850.595703125,217.6229248046875,95850.59375
103315.46142578125,219.09385681152344,103315.46875,94086.3375,211.3770294189453,94086.328125
103005.2994140625,218.7056427001953,103005.2578125,95014.743359375,211.9886474609375,95014.734375
103644.455078125,219.6367950439453,103644.453125,95282.91875,215.0000762939453,95282.921875
102355.00576171876,218.76144409179688,102355.0234375,93540.793359375,210.55279541015625,93540.796875
105274.68544921876,220.92477416992188,105274.6953125,94252.98046875,212.38221740722656,94252.9765625
101814.04150390625,218.40338134765625,101814.0390625,95289.4265625,214.5031280517578,95289.4296875
104763.37451171875,220.5717315673828,104763.375,94606.823828125,212.93927001953125,94606.8359375
105658.625390625,221.10714721679688,105658.625,96490.14453125,213.9646759033203,96490.140625
103431.4310546875,219.18472290039062,103431.4140625,95699.40703125,216.86544799804688,95699.40625
100800.59443359375,217.18980407714844,100800.6015625,94142.189453125,212.12359619140625,94142.1875
101654.39404296875,217.43800354003906,101654.3984375,96269.40859375,216.95465087890625,96269.3984375
103672.36943359375,219.9623260498047,103672.359375,95057.749609375,212.36293029785156,95057.75
102149.01171875,217.8934783935547,102149.015625,93655.88125,211.30392456054688,93655.875
103834.40205078125,219.43655395507812,103834.40625,94351.136328125,213.24417114257812,94351.1328125
104058.63681640624,220.4145050048828,104058.6328125,95876.596484375,214.8979949951172,95876.59375
104513.6572265625,219.9114990234375,104513.6484375,95572.65,217.14840698242188,95572.65625
101932.94375,217.8291015625,101932.9453125,94025.242578125,211.68887329101562,94025.2421875
101938.72080078124,217.54017639160156,101938.734375,94474.4125,213.80462646484375,94474.421875
102815.04345703125,217.70945739746094,102815.046875,93517.971875,210.13780212402344,93517.96875
102528.53232421874,218.447998046875,102528.546875,93481.51015625,210.34767150878906,93481.5234375
101876.12724609375,216.6478271484375,101876.125,93374.952734375,211.0331573486328,93374.953125
104830.85048828126,220.32147216796875,104830.8359375,93908.196484375,211.5827178955078,93908.1875
102711.966796875,219.47474670410156,102711.9609375,94679.975390625,211.89224243164062,94679.9609375
103622.0150390625,218.6259307861328,103622.0078125,93560.65703125,210.28445434570312,93560.6640625
103233.8345703125,218.97564697265625,103233.8359375,99695.862109375,222.00267028808594,99695.859375
100673.434375,216.8614501953125,100673.4296875,94680.78203125,212.01324462890625,94680.7890625
104263.06904296875,220.2072296142578,104263.0625,94015.4265625,210.69705200195312,94015.421875
104187.50107421874,219.61514282226562,104187.5234375,95127.556640625,212.1466522216797,95127.5546875
101067.92685546874,216.517822265625,101067.9296875,97716.57109375,220.6674041748047,97716.578125
101361.84033203125,216.9220428466797,101361.8203125,95402.245703125,214.10012817382812,95402.25
102183.59765625,217.75502014160156,102183.59375,94140.985546875,213.0393524169922,94140.984375
101734.2623046875,217.8311004638672,101734.2578125,93078.02421875,209.66937255859375,93078.03125
101169.80595703125,216.11341857910156,101169.7890625,93412.648046875,210.507568359375,93412.6484375
101699.77001953125,216.61172485351562,101699.7734375,93773.43515625,213.34535217285156,93773.4375
102669.2103515625,218.673828125,102669.21875,93976.060546875,212.1801300048828,93976.0703125
103775.6021484375,218.23245239257812,103775.6015625,94563.329296875,210.81088256835938,94563.3359375
102083.00146484375,217.1715545654297,102083.015625,96600.41484375,215.92237854003906,96600.421875
101250.141015625,216.15647888183594,101250.140625,93364.676953125,211.27622985839844,93364.6796875
101613.534375,216.66043090820312,101613.515625,95271.562890625,215.1799774169922,95271.5546875
102011.21767578126,217.232421875,102011.2421875,96849.73125,217.746826171875,96849.734375
103186.51787109375,218.3416290283203,103186.5078125,94977.522265625,210.72940063476562,94977.5234375
102174.5759765625,217.0673065185547,102174.5703125,95470.364453125,217.9251708984375,95470.359375
101915.76142578125,216.78688049316406,101915.765625,95250.807421875,215.22059631347656,95250.8125
101417.5353515625,217.62327575683594,101417.5390625,93851.78125,211.23782348632812,93851.78125
102468.7462890625,218.0108184814453,102468.7578125,92866.755078125,210.70578002929688,92866.7421875
103106.55673828124,218.0802001953125,103106.5625,93291.422265625,209.6164093017578,93291.4140625
105693.00654296875,220.942626953125,105693.0078125,94125.18671875,209.6882781982422,94125.1875
102282.71630859375,217.2166748046875,102282.734375,93958.773046875,213.51393127441406,93958.78125
102841.812890625,218.9164276123047,102841.8203125,92186.150390625,208.67637634277344,92186.15625
100763.1880859375,216.0220947265625,100763.203125,93410.5296875,211.67176818847656,93410.53125
100253.44140625,214.86447143554688,100253.4453125,93317.225,210.7626190185547,93317.21875
101263.5853515625,216.6207275390625,101263.59375,93304.226171875,209.2472686767578,93304.21875
103446.24169921875,219.1394805908203,103446.234375,92220.754296875,208.0655975341797,92220.7578125
102239.274609375,217.24655151367188,102239.2890625,92330.79453125,210.51177978515625,92330.7890625
101384.109765625,216.6638946533203,101384.109375,92683.187890625,209.8905792236328,92683.1796875
99979.11357421875,214.42617797851562,99979.1015625,92385.723828125,210.286376953125,92385.71875
100647.40185546875,215.61019897460938,100647.4140625,92442.535546875,209.5537567138672,92442.546875
101157.05732421875,215.9741973876953,101157.0625,92660.04921875,209.92759704589844,92660.0546875
100420.341796875,215.2694549560547,100420.34375,91503.244921875,207.63427734375,91503.2421875
102156.2767578125,216.41387939453125,102156.2890625,94110.575,215.12245178222656,94110.5703125
101097.9123046875,216.26136779785156,101097.8984375,94166.664453125,214.48109436035156,94166.65625
99957.8435546875,214.77984619140625,99957.859375,95871.884375,215.92269897460938,95871.875
101579.66015625,217.07997131347656,101579.65625,92194.224609375,208.24807739257812,92194.2109375
99283.3310546875,214.68429565429688,99283.34375,94261.946484375,210.97833251953125,94261.9375
100695.878515625,215.8831024169922,100695.875,92188.847265625,209.22232055664062,92188.8359375
99414.17841796875,214.4700469970703,99414.1796875,91241.341015625,208.75453186035156,91241.34375
99618.93271484374,214.55479431152344,99618.9296875,91015.83828125,207.11825561523438,91015.84375
97846.87255859375,212.64266967773438,97846.8671875,96371.555859375,216.557373046875,96371.5703125
100064.39130859375,214.2449951171875,100064.3671875,94763.838671875,215.97584533691406,94763.84375
98247.54013671874,212.9884490966797,98247.5546875,91902.733203125,209.21800231933594,91902.7421875
101516.9794921875,215.56747436523438,101516.984375,90680.124609375,207.61337280273438,90680.1328125
98710.95244140625,213.3024444580078,98710.953125,97110.3078125,221.90586853027344,97110.296875
99152.890625,213.78262329101562,99152.875,90147.70078125,206.20388793945312,90147.703125
97309.21748046875,212.53414916992188,97309.2109375,91113.392578125,208.16514587402344,91113.3984375
99807.4505859375,214.08880615234375,99807.453125,90762.8671875,206.01206970214844,90762.8671875
99815.02373046875,214.5999755859375,99815.0234375,94048.041015625,215.2250518798828,94048.0390625
99293.23662109375,214.210205078125,99293.234375,90075.683984375,206.21286010742188,90075.6875
101157.11162109375,216.3408966064453,101157.1015625,91217.28046875,207.2443389892578,91217.2890625
100448.2748046875,214.62281799316406,100448.2734375,90501.744921875,206.4856719970703,90501.7421875
101288.52685546875,215.26365661621094,101288.53125,92427.717578125,210.8447265625,92427.7109375
97219.147265625,211.94422912597656,97219.15625,90263.437890625,205.69631958007812,90263.4375
99020.105078125,212.7886962890625,99020.1015625,90244.513671875,206.10128784179688,90244.515625
99737.4166015625,213.53363037109375,99737.4140625,90368.9875,205.83157348632812,90368.984375
98307.5251953125,212.01724243164062,98307.5234375,89815.714453125,205.75,89815.7265625
99118.82021484376,213.05039978027344,99118.8125,92431.32109375,210.6626434326172,92431.328125
99326.837109375,213.49887084960938,99326.828125,93495.09375,214.49314880371094,93495.09375
99758.02080078125,214.41322326660156,99758.0390625,89723.71015625,205.6272430419922,89723.6953125
97768.560546875,211.1206512451172,97768.546875,91942.08046875,211.12911987304688,91942.078125
99318.236328125,213.39674377441406,99318.2109375,91401.292578125,206.51747131347656,91401.296875
97755.91845703125,211.79232788085938,97755.9375,88739.08125,203.8021240234375,88739.0859375
96756.69287109375,211.1693572998047,96756.703125,90815.158203125,208.0550994873047,90815.15625
97314.670703125,210.7221221923828,97314.671875,89663.54140625,205.71807861328125,89663.5390625
97738.19638671874,211.51510620117188,97738.2109375,89727.616796875,205.6267547607422,89727.609375
101284.4693359375,215.43284606933594,101284.4609375,90233.625,204.7509307861328,90233.625
98325.2453125,212.34088134765625,98325.25,90058.034765625,206.54766845703125,90058.0390625
98174.14296875,211.93499755859375,98174.1484375,88966.654296875,204.51316833496094,88966.6484375
98250.61796875,212.76832580566406,98250.6015625,90351.41953125,207.7755889892578,90351.421875
99242.30224609375,213.17156982421875,99242.2890625,88580.314453125,204.32566833496094,88580.3125
101660.86474609375,214.3406219482422,101660.8671875,89256.5703125,205.74057006835938,89256.5546875
98384.0095703125,212.2281036376953,98384.015625,88388.368359375,204.01681518554688,88388.375
95578.43994140625,209.19296264648438,95578.4453125,88766.18359375,205.0332489013672,88766.1796875
99647.59140625,213.90260314941406,99647.5703125,90906.92421875,204.94979858398438,90906.921875
99950.71455078125,213.57566833496094,99950.7109375,89344.443359375,204.634521484375,89344.4453125
97375.0056640625,211.16278076171875,97374.984375,88206.960546875,204.3141632080078,88206.9609375
98145.49912109374,212.21408081054688,98145.5078125,88827.505078125,202.46539306640625,88827.4921875
95586.8216796875,210.02099609375,95586.828125,88372.248828125,203.4248504638672,88372.25
101972.1298828125,215.72422790527344,101972.1328125,89858.1359375,206.76461791992188,89858.1328125
97421.465234375,210.83177185058594,97421.453125,87840.544140625,201.799072265625,87840.53125
96510.13505859375,210.36474609375,96510.140625,87058.837890625,201.46566772460938,87058.8359375
95711.21845703125,209.52841186523438,95711.2421875,87877.228515625,203.2190399169922,87877.21875
96238.1298828125,208.98779296875,96238.109375,87107.305859375,201.78155517578125,87107.3125
98901.31865234375,211.84005737304688,98901.328125,88686.994921875,202.82984924316406,88686.9921875
94831.1650390625,208.9797821044922,94831.171875,87340.379296875,201.92098999023438,87340.3828125
97608.59228515625,210.8311767578125,97608.59375,88040.09765625,200.52354431152344,88040.09375
96554.9947265625,209.68678283691406,96554.9921875,86525.892578125,200.47679138183594,86525.890625
96730.58427734375,209.7635955810547,96730.5859375,88439.701953125,207.79345703125,88439.6953125
96701.35498046875,211.28622436523438,96701.359375,87913.5125,203.81564331054688,87913.5078125
95648.3201171875,208.92654418945312,95648.3359375,86953.759765625,201.0447998046875,86953.7578125
96730.1501953125,209.77667236328125,96730.15625,87922.205859375,202.38919067382812,87922.2109375
96378.80361328126,208.67982482910156,96378.78125,86219.13671875,201.023681640625,86219.1328125
97030.2015625,209.97134399414062,97030.203125,86083.16015625,200.3651580810547,86083.15625
97888.2263671875,210.60012817382812,97888.21875,87013.11953125,201.3056182861328,87013.1171875
98385.60283203125,211.03390502929688,98385.6171875,88114.1375,203.9488525390625,88114.140625
92877.29423828125,206.2117462158203,92877.3046875,86207.274609375,200.3440704345703,86207.265625
94737.70498046876,206.8061981201172,94737.703125,86266.31953125,197.95889282226562,86266.3203125
97074.137890625,209.42575073242188,97074.140625,87335.395703125,203.47654724121094,87335.390625
94118.93583984375,206.6849822998047,94118.921875,85302.26953125,198.81907653808594,85302.28125
95016.3302734375,206.8870391845703,95016.3046875,87076.666015625,199.68255615234375,87076.6640625
93902.29697265624,205.6305694580078,93902.296875,85146.267578125,199.36842346191406,85146.2734375
95613.50126953125,207.05438232421875,95613.515625,85389.554296875,197.67196655273438,85389.5546875
94829.47705078125,207.5830078125,94829.4609375,84614.99921875,198.39532470703125,84614.9921875
97055.73115234375,208.36077880859375,97055.71875,85451.230859375,200.49855041503906,85451.234375
94142.783203125,206.4258270263672,94142.78125,84774.888671875,198.72471618652344,84774.8828125
94475.0271484375,207.1379852294922,94475.046875,86955.3671875,200.45774841308594,86955.375
98727.07412109376,212.09754943847656,98727.09375,92316.19375,214.45054626464844,92316.1953125
93077.47353515626,205.19558715820312,93077.484375,85935.806640625,201.7244110107422,85935.8046875
92833.88310546875,205.096923828125,92833.890625,85178.193359375,200.54530334472656,85178.203125
92390.85048828126,204.42242431640625,92390.8515625,83823.69296875,196.13731384277344,83823.6796875
91244.2833984375,203.048828125,91244.28125,83977.96796875,198.36355590820312,83977.9609375
93169.2916015625,205.05506896972656,93169.2890625,82813.354296875,194.3695526123047,82813.3515625
93076.31748046874,204.68911743164062,93076.3046875,82768.562109375,196.49952697753906,82768.5625
91678.07939453125,203.2144775390625,91678.0859375,82772.893359375,195.67979431152344,82772.8984375
93890.21064453125,205.78810119628906,93890.203125,83972.145703125,199.37071228027344,83972.140625
92064.032421875,204.54507446289062,92064.0390625,82004.01796875,194.51748657226562,82004.015625
91149.6146484375,203.49278259277344,91149.6015625,81799.469921875,194.67633056640625,81799.4609375
91825.6798828125,203.36204528808594,91825.65625,81476.87109375,194.99526977539062,81476.8671875
92797.39345703126,204.939697265625,92797.3671875,82447.556640625,195.30230712890625,82447.5546875
89586.314453125,201.09878540039062,89586.2890625,82046.7375,195.56866455078125,82046.7421875
87763.8091796875,199.37071228027344,87763.796875,82837.6265625,198.9763946533203,82837.6328125
92598.4197265625,205.67100524902344,92598.4140625,80085.092578125,191.6364288330078,80085.0859375
90322.1859375,201.6219940185547,90322.1796875,82264.890625,198.01681518554688,82264.8828125
88014.1955078125,199.65133666992188,88014.2109375,80273.784375,193.0101318359375,80273.7890625
91220.684375,203.46461486816406,91220.6953125,80761.49921875,194.1560821533203,80761.5078125
90277.41904296874,202.09423828125,90277.4296875,80809.433984375,194.31814575195312,80809.4375
89026.6373046875,201.0415802001953,89026.640625,81145.184765625,194.9179229736328,81145.1875
88292.8544921875,200.08059692382812,88292.8359375,81170.422265625,194.70034790039062,81170.421875
91534.82919921874,202.72445678710938,91534.8359375,80332.26640625,193.52810668945312,80332.2734375
88859.46865234376,200.36659240722656,88859.46875,78870.5875,192.1034393310547,78870.5859375
91497.5078125,203.65109252929688,91497.515625,81220.376171875,196.5265350341797,81220.375
88384.1357421875,199.40931701660156,88384.1484375,78939.741796875,192.007568359375,78939.734375
89654.80986328125,200.4471435546875,89654.8125,81489.1875,195.15794372558594,81489.1875
87727.03154296875,198.61317443847656,87727.03125,77238.7828125,189.3738250732422,77238.78125
87857.60068359374,199.13446044921875,87857.6171875,78288.427734375,191.59844970703125,78288.4296875
86419.405078125,197.65805053710938,86419.4140625,79103.334375,191.67991638183594,79103.3359375
87688.41220703124,199.527587890625,87688.3828125,76138.80703125,187.9793701171875,76138.8046875
86540.11455078125,198.0202178955078,86540.1171875,75786.5931640625,186.8714141845703,75786.6015625
89928.81064453124,200.6377716064453,89928.796875,75499.282421875,185.88748168945312,75499.28125
81805.52802734375,193.11293029785156,81805.5234375,74845.566796875,188.0108642578125,74845.5625
83522.82431640624,195.58880615234375,83522.8125,74369.9970703125,187.9750518798828,74370.0
83845.67026367187,194.29603576660156,83845.65625,75018.825390625,187.83560180664062,75018.828125
87369.138671875,198.5183563232422,87369.1484375,74392.7310546875,187.79222106933594,74392.7265625
84194.33974609376,194.90621948242188,84194.328125,74213.7455078125,185.1461639404297,74213.7421875
85499.73706054688,195.41368103027344,85499.7421875,75996.5203125,189.62469482421875,75996.515625
84273.948046875,194.41744995117188,84273.9609375,76449.9875,191.51123046875,76449.9921875
83059.79838867187,193.1182098388672,83059.796875,72964.6970703125,185.2141571044922,72964.703125
84349.68134765625,194.7127685546875,84349.671875,75607.296484375,189.2924041748047,75607.296875
82642.75234375,193.40184020996094,82642.7578125,74419.8814453125,185.44996643066406,74419.8828125
84289.91513671874,195.02639770507812,84289.9140625,74096.9099609375,185.88612365722656,74096.90625
81453.9013671875,191.6499481201172,81453.90625,73144.0634765625,185.23312377929688,73144.0703125
82400.38120117187,192.46270751953125,82400.375,73148.7890625,185.10667419433594,73148.78125
85341.4431640625,194.41696166992188,85341.4296875,73665.262890625,182.31439208984375,73665.2578125
83345.78696289062,194.01560974121094,83345.7734375,72873.594921875,185.08401489257812,72873.59375
80937.50791015624,190.19081115722656,80937.5078125,73949.2134765625,187.07228088378906,73949.2109375
84207.05561523438,193.41439819335938,84207.0625,71154.549609375,181.5519256591797,71154.5546875
83088.98481445313,191.5848846435547,83089.0,71283.63828125,179.64453125,71283.640625
81013.87094726562,190.992431640625,81013.875,73994.04765625,187.17764282226562,73994.046875
80330.18984375,189.32337951660156,80330.1796875,71494.2486328125,183.3938446044922,71494.25
81539.1248046875,190.98583984375,81539.1171875,71853.6470703125,181.51675415039062,71853.6484375
83615.45,192.2753448486328,83615.453125,74080.51640625,188.89114379882812,74080.5078125
80670.68735351562,189.33953857421875,80670.6796875,70116.5857421875,180.0169677734375,70116.578125
81650.76245117188,190.70790100097656,81650.7578125,72930.4494140625,187.52108764648438,72930.4453125
84089.38701171875,193.56947326660156,84089.3828125,71278.273828125,184.10276794433594,71278.28125
80855.98657226562,189.72328186035156,80855.9921875,73975.409765625,188.609619140625,73975.4140625
79904.82622070312,188.44534301757812,79904.8359375,70850.16875,179.66050720214844,70850.1640625
81842.8568359375,191.907958984375,81842.859375,70644.4798828125,181.96121215820312,70644.4765625
84369.5396484375,193.01048278808594,84369.5390625,70880.0060546875,182.5003204345703,70880.0078125
81040.8455078125,190.0401611328125,81040.8359375,71429.0736328125,182.93780517578125,71429.078125
84248.0638671875,192.6416778564453,84248.078125,71255.6611328125,182.57049560546875,71255.6640625
83208.39453125,191.24429321289062,83208.390625,69027.5603515625,178.6045684814453,69027.5546875
79942.14809570313,187.376953125,79942.1484375,69220.3708984375,177.05918884277344,69220.375
80961.83369140625,189.21620178222656,80961.828125,72996.226953125,184.64364624023438,72996.2265625
81882.16508789062,190.22084045410156,81882.1640625,68683.9765625,176.93112182617188,68683.96875
82905.33984375,192.4220428466797,82905.34375,68618.6185546875,176.58888244628906,68618.609375
79079.85849609374,187.2836456298828,79079.859375,69098.2056640625,175.41152954101562,69098.2109375
78906.54545898437,187.32456970214844,78906.546875,70741.187109375,178.5072021484375,70741.1875
79624.66162109375,187.1954345703125,79624.6484375,68356.0703125,177.15565490722656,68356.078125
81249.15747070312,188.34890747070312,81249.1484375,68539.92109375,176.8981170654297,68539.921875
78808.07509765626,185.93873596191406,78808.078125,68727.3505859375,179.6726837158203,68727.34375
78599.47875976562,186.24586486816406,78599.484375,69419.56875,178.34300231933594,69419.5703125
80642.43149414062,188.23678588867188,80642.421875,72922.5470703125,186.47042846679688,72922.546875
77313.80712890625,186.43716430664062,77313.8046875,70380.6822265625,179.29820251464844,70380.6875
78748.75712890625,185.7292022705078,78748.7421875,71291.09296875,185.84716796875,71291.09375
82423.10649414062,189.58111572265625,82423.09375,68344.8568359375,177.5707550048828,68344.859375
79501.337109375,187.81112670898438,79501.3515625,69419.2759765625,178.62559509277344,69419.2734375
78086.30151367188,186.3657989501953,78086.296875,68309.669921875,174.83436584472656,68309.6640625
78604.72622070313,185.63479614257812,78604.7265625,67592.55078125,175.50453186035156,67592.5546875
77608.33803710938,184.1772003173828,77608.328125,68763.636328125,179.99868774414062,68763.6328125
80972.14868164062,189.16726684570312,80972.140625,67775.220703125,176.12701416015625,67775.21875
76579.712890625,183.6110076904297,76579.7265625,67227.557421875,173.5583953857422,67227.5546875
79196.48374023437,186.60284423828125,79196.484375,67013.1236328125,173.2723846435547,67013.125
77921.74604492188,185.14883422851562,77921.75,67242.9890625,173.7782745361328,67242.9921875
80660.65854492187,187.38497924804688,80660.640625,67524.659765625,176.8069610595703,67524.6640625
82876.93193359375,190.96102905273438,82876.9375,66906.7681640625,175.0794219970703,66906.7734375
76468.39501953125,183.16226196289062,76468.421875,66657.21171875,173.76815795898438,66657.21875
79416.38525390625,187.0016326904297,79416.390625,66867.4294921875,175.38160705566406,66867.4296875
76528.3337890625,183.46217346191406,76528.3203125,66894.3033203125,173.35064697265625,66894.296875
79953.25571289062,186.4625244140625,79953.265625,67719.3078125,176.16831970214844,67719.3125
79806.33408203124,185.3717803955078,79806.3359375,67179.1623046875,172.6339569091797,67179.1640625
77062.08852539063,184.08786010742188,77062.09375,66895.0138671875,174.80560302734375,66895.015625
80781.34399414062,187.19717407226562,80781.3359375,68359.926171875,178.91842651367188,68359.9296875
80072.22099609375,187.0693359375,80072.2265625,66812.382421875,175.43136596679688,66812.3828125
78097.44497070313,186.59385681152344,78097.4453125,67862.044140625,175.36085510253906,67862.046875
77654.4123046875,183.39129638671875,77654.40625,67552.7185546875,175.810791015625,67552.71875
76625.49580078125,183.1990203857422,76625.4921875,67015.328515625,172.54345703125,67015.328125
76304.48740234374,182.4210662841797,76304.5,67455.7615234375,176.4608917236328,67455.765625
79702.48081054687,186.6245880126953,79702.484375,67273.4255859375,176.1770782470703,67273.4296875
76292.4169921875,182.479736328125,76292.4296875,65878.976953125,171.6239471435547,65878.9921875
77737.2060546875,184.11155700683594,77737.1953125,65101.773046875,170.04698181152344,65101.765625
77730.63037109375,184.97921752929688,77730.609375,66445.0638671875,174.00196838378906,66445.0703125
74559.21391601562,181.22422790527344,74559.21875,64883.4251953125,170.01890563964844,64883.4296875
76882.74731445312,184.81671142578125,76882.765625,66195.4822265625,174.63246154785156,66195.484375
76353.16064453125,183.26116943359375,76353.15625,65241.719140625,172.66506958007812,65241.72265625
75850.08095703126,182.98789978027344,75850.09375,66179.0080078125,175.2241973876953,66179.0078125
76961.38056640625,183.78785705566406,76961.359375,65186.0134765625,171.51068115234375,65186.0078125
75527.89287109375,181.46774291992188,75527.875,65272.7826171875,168.46066284179688,65272.78125
80980.30400390625,187.20166015625,80980.2890625,68900.4724609375,181.42605590820312,68900.4765625
76558.3162109375,182.5764923095703,76558.328125,64877.9162109375,171.22705078125,64877.921875
80568.57465820313,187.74679565429688,80568.5703125,64359.0791015625,170.57437133789062,64359.0859375
78833.59453125,185.18324279785156,78833.59375,65377.92421875,171.82833862304688,65377.92578125
74046.85112304687,179.19073486328125,74046.84375,66532.2095703125,174.28514099121094,66532.2109375
77000.39663085938,184.5829315185547,77000.390625,66547.2537109375,173.67274475097656,66547.2578125
74139.94853515625,179.60162353515625,74139.9453125,64391.669140625,171.31134033203125,64391.66796875
76061.7111328125,181.91064453125,76061.71875,63839.7048828125,169.72982788085938,63839.70703125
76172.69018554688,181.0991973876953,76172.6875,64745.3443359375,174.18927001953125,64745.34375
76689.27124023438,182.3426055908203,76689.2890625,64957.7462890625,171.13143920898438,64957.7421875
75771.46723632813,182.7420654296875,75771.453125,66595.23359375,175.8426971435547,66595.234375
77227.32895507812,183.56297302246094,77227.3125,63614.6833984375,170.22134399414062,63614.6875
74124.6767578125,180.27346801757812,74124.6640625,64444.5076171875,171.05320739746094,64444.51171875
73606.58862304688,179.28863525390625,73606.6015625,63915.6876953125,169.51576232910156,63915.69140625
73282.43569335938,178.59156799316406,73282.4140625,66784.6552734375,175.3284149169922,66784.65625
75186.5580078125,180.37759399414062,75186.5625,63740.2697265625,169.61402893066406,63740.2734375
73057.1130859375,177.51483154296875,73057.1171875,64620.6009765625,172.4823760986328,64620.58984375
78181.99111328126,184.7145538330078,78181.984375,63562.876171875,168.3200225830078,63562.87890625
77159.33247070313,182.0699462890625,77159.328125,63228.462109375,167.1724853515625,63228.4609375
78680.490625,183.21902465820312,78680.484375,62852.9759765625,166.34620666503906,62852.97265625
76991.98935546874,181.6155548095703,76991.984375,62676.3341796875,167.19369506835938,62676.33984375
75605.5005859375,181.25799560546875,75605.5078125,63549.886328125,169.9238739013672,63549.88671875
74381.10844726562,179.28050231933594,74381.1171875,65066.2564453125,174.82296752929688,65066.25390625
74728.95146484375,180.298583984375,74728.9453125,62565.094921875,167.3114776611328,62565.09375
75347.44965820313,180.93695068359375,75347.453125,65391.7787109375,169.94949340820312,65391.78125
74752.23447265624,179.55381774902344,74752.2421875,64171.7015625,171.3827362060547,64171.70703125
73308.91127929688,178.32247924804688,73308.9140625,62992.500390625,167.00570678710938,62992.50390625
73720.03603515626,178.80810546875,73720.0390625,64666.6083984375,172.9274139404297,64666.60546875
72028.755859375,176.82115173339844,72028.7578125,62429.9650390625,165.7743682861328,62429.96484375
73289.15971679687,178.71719360351562,73289.1640625,63927.4369140625,170.51800537109375,63927.4375
74732.38041992187,179.91294860839844,74732.375,64380.140234375,172.50807189941406,64380.140625
72025.65815429688,177.14376831054688,72025.65625,62715.0462890625,167.3250732421875,62715.046875
72028.14702148437,177.1929473876953,72028.1484375,63755.0568359375,167.7303466796875,63755.0546875
74320.49111328126,178.75901794433594,74320.5,61901.1,165.87249755859375,61901.1015625
73277.46494140624,176.62168884277344,73277.453125,62308.4736328125,167.75758361816406,62308.47265625
72847.72109375,177.13748168945312,72847.734375,62898.0609375,168.3573455810547,62898.06640625
74434.49912109374,179.14376831054688,74434.4921875,62722.3642578125,167.19357299804688,62722.3671875
74421.9310546875,179.3331756591797,74421.9296875,63394.594921875,169.1671142578125,63394.59765625
75877.9046875,180.74166870117188,75877.8984375,61620.71640625,164.2867431640625,61620.71875
74826.02338867188,180.13133239746094,74826.03125,63348.5109375,170.37904357910156,63348.51953125
72638.757421875,176.04966735839844,72638.765625,62240.4703125,169.94210815429688,62240.47265625
75042.623046875,180.69403076171875,75042.6328125,64971.5884765625,171.84213256835938,64971.58984375
76875.30454101562,182.74420166015625,76875.3046875,61611.0931640625,164.47984313964844,61611.08984375
71574.259375,175.8560028076172,71574.265625,61385.8548828125,163.8783416748047,61385.86328125
72464.37670898438,177.39163208007812,72464.3828125,61819.359375,165.30787658691406,61819.359375
74852.18774414062,178.7909393310547,74852.1953125,62220.799609375,169.12161254882812,62220.8046875
75457.18583984375,181.56768798828125,75457.1953125,63197.2337890625,170.61717224121094,63197.234375
75007.31748046874,179.79962158203125,75007.3359375,62054.144921875,166.70135498046875,62054.14453125
73952.75551757813,178.63619995117188,73952.7734375,63028.8337890625,167.44955444335938,63028.83984375
75413.74360351563,179.66156005859375,75413.75,63807.8126953125,170.5241241455078,63807.80859375
76230.00170898438,183.37828063964844,76229.9765625,62008.1791015625,168.14231872558594,62008.171875
70335.02705078125,174.84283447265625,70335.0234375,61648.257421875,167.04647827148438,61648.2578125
72157.40771484375,176.77154541015625,72157.40625,62143.8109375,167.32298278808594,62143.8125
72247.7638671875,176.88609313964844,72247.75,61971.930078125,166.76914978027344,61971.9375
73453.66879882812,178.26455688476562,73453.6640625,62252.8248046875,166.7734375,62252.82421875
74778.74262695313,181.53204345703125,74778.7421875,66258.3359375,178.9889373779297,66258.3359375
74106.17944335938,178.65786743164062,74106.1796875,60996.6462890625,164.96780395507812,60996.640625
74636.41904296874,178.8855438232422,74636.421875,60452.698046875,163.73765563964844,60452.69921875
72110.37446289063,175.76356506347656,72110.3671875,61836.6373046875,166.2943878173828,61836.640625
71418.53764648437,177.38931274414062,71418.5234375,61708.3982421875,168.62452697753906,61708.40234375
71791.30151367188,177.4197998046875,71791.296875,62214.3771484375,168.2454376220703,62214.37890625
74587.0767578125,179.45053100585938,74587.0703125,64297.1443359375,169.1529998779297,64297.14453125
72905.6306640625,177.7661895751953,72905.6328125,62039.6810546875,169.55044555664062,62039.6796875
74674.77407226563,180.44534301757812,74674.78125,61301.0279296875,165.9996337890625,61301.03125
73348.17475585938,179.1878204345703,73348.1796875,63063.53515625,171.99755859375,63063.53125
68862.46181640626,173.9845428466797,68862.484375,60507.886328125,165.45895385742188,60507.890625
69047.82880859375,173.78744506835938,69047.828125,60262.1111328125,164.90988159179688,60262.11328125
70686.76015625,174.30908203125,70686.7421875,60688.4029296875,165.48745727539062,60688.40234375
74712.97944335938,180.41912841796875,74712.9921875,60054.173046875,163.4644317626953,60054.17578125
71354.31596679687,176.1586151123047,71354.3125,62924.87734375,170.97781372070312,62924.8828125
70304.20043945312,173.9761962890625,70304.1953125,60487.0935546875,163.23330688476562,60487.08984375
72713.60200195313,177.152099609375,72713.5859375,60631.6490234375,166.71633911132812,60631.65625
71448.96850585938,175.09475708007812,71448.9765625,61888.001953125,164.88259887695312,61888.0
